95	beverage, drink	음료수	자주 마시는 음료수가 뭐예요?;What is your favourite drink?
95	to complete	완성하다	문장을 완성해 보세요.;Try to complete the sentence.
95	to forget about sth.	을/를 잊어버리다	교수님 이름을 잊어버렸어요.;I forgot the professor's name.
95	cash	현금	저에게 현금을 빌려줄 수 있어요?;Can you lend me some cash?
96	last year	작년	그녀는 작년에 아이를 낳았다.;She had a baby last year.
96	this year	금년	금년도 저물어 가고 있다.;This year is coming a an end.
96	next year	내년	내년에 무슨 일이 있을지 누가 알겠나?;Who can say what will happen next year?
96	especially	특히	나는 숙제가 싫다. 특히 역사 숙제가.;I hate homework. Specially history homework.
96	memory	기억	이 사람은 칼라예요. 기억나세요?;This is Carla. Do you remember her?
96	to remain in memory, memorable	기억에 남다	난 작년 크리스마스가 가장 기억에 남아.;I remembered last year's Christmas the most.
96	most	가장	넌 뭐가 가장 즐거웠니?;What did you enjoy the most?
96	film festival	영화제	그 영화제는 10월에 개최된다.;The film festival takes place in October.
96	world	세계	그들은 전 세계를 여행했다.;They've travelled all over the world.
96	director	감독	그녀가 감독[국장]과 점심 식사를 한대.;She's having lunch with the Director.
96	most of the time	대부분의 시간	대부분의 시간을 홀로 보낸다.;He spends a lot of time alone.
96	guest	손님	리즈는 손님 명단에 들어 있지 않았다.;Liz wasn't on the guest list.
96	relaxing, comfortable	편안하다	이 음악은 매우 편안하다.;This music is very relaxing.
96	to each other	서로에게	그들은 서로에게 선물을 준다.;They give each other presents.
97	luck, fortune	복	새해 복 많이 받아요.;Happy new year.
97	sunrise	일출	일출 시간은 오전 5시 30분입니다.;Sunrise will be at 5:30am.
97	to premiere (a movie)	개봉하다	이 영화가 7월에 개봉할 거예요.;This movie will be released in July.
97	to bring sth. to somewhere	-을/를 -에 가져오다	바클라바를 사무실에 가져왔어요.;I brought baklava to the office.
97	to list	을/를 나열하다	이름들은 알파벳순으로 나열되어 있다.;The names are listed in alphabetical order.
97	the reason why V	V는 이유	그를 믿게 하는 설득력 있는 이유가 없다.;There is no compelling reason to believe him.
97	amazing, remarkable	엄청나다	엄청나게 큰 케이크네요!;What a huge cake!;엄청난 인기를 얻고 있는 가수.;A very popular singer.
97	plot, storyline	줄거리	줄거리가 너무 뻔했어.;The plot was way too predictable.
97	scene	장면	우리는 거의 모든 장면에 나왔다.;Most of us were in every scene.
97	layer	층	오존층에 생긴 구멍.;The hole in the ozone layer.
97	to hope, to want	바라다	그가 곧 한국에 오기를 바라요!;I hope he comes to Korea soon!
98	N fits well to someone	N에게 잘 어울리다	티셔츠 색깔이 잘 어울려요.;The color of the t-shirt suits you well.;제 여자친구가 저에게 잘 어울려요.;My girlfriend suits me well.
98	orange	주황색	주황 자전거 좋아해요.;I like orange bicycles.
98	plant	식물	그녀는 식물에 대해 아는 것이 아주 많다.;She is very knowledgeable about plants.
98	fake	가짜	이것은 가짜 식물이고, 저젓이 진짜 식물이에요.;This is a fake plant, and this is a real plant.
98	real	진짜	이것은 가짜 식물이고, 저젓이 진짜 식물이에요.;This is a fake plant, and this is a real plant.
98	in fact, actually	사실은	사실은 난 운전을 못 해.;Actually I can't drive.
98	graduation ceremony	졸업식	내 졸업식에 우리 가족이 모두 왔다.;My whole family came to my graduation.
98	article	기사	나는 그 기사를 이미 상당히 많이 썼다.;I've already written quite a bit of that article.
98	these days	요즘에	나는 너를 요즘에 보지 못했었어.;I haven't seen you lately.
99	anyone	누구	나는 너를 누구보다 더 사랑해.;I love you more than anyone.
99	night	밤	나는 어제 밤에 잘 잤어요.;I slept well last night.
99	voice	목소리	그가 큰 목소리로 말했다.;He spoke in a loud voice.
99	every start of a year	매년 초에	매년 초에 새로운 습관들을 만들려고 해요.;At the beginning of each year, I try to create new habits.
99	to use/play the phone	휴대폰을 하다	보통 일어난 후에 휴대폰을 해요.;I usually use my phone after waking up.
99	insufficient	불충분하다	그는 잠이 불충분했기 때문에 피곤했다.;He was tired because he had not had enough sleep.
99	lazy	게으르다	내 남동생은 매우 게으르다.;My little brother is very lazy.
99	energetic	활기차다	이 옷들은 재미나고 활기차 보인다.;These clothes look fun and energetic.;많은 음식을 먹은 후에 활기차게 안 느껴요.;I don't feel energetic after eating a lot of food.
99	nice, kind	친절하다	웨이터도 친절했어요.;The waiter was also kind.
99	to pay	돈을 내다	독일에서는 생일파티에서도 돈을 같이 내요?;Do you pay for birthday parties in Germany?
99	all day	하루 종일	하루 종일 비가 오락가락했다.;It rained on and off all day.
